name,dolp_mae,dolp_rmse,cos_mae,sin_mae,cos_sin_vector_error,weighted_aolp_error_deg,high_dolp_aolp_error_deg,dop_mae,dop_rmse,aop_mae_deg,weighted_aop_mae_deg,high_dop_aop_mae_deg
scene13_traj2_2__000051,0.05608651414513588,0.08996699750423431,0.5003407597541809,0.47227856516838074,0.7541658282279968,17.777999877929688,12.785337448120117,0.05608651414513588,0.08996699750423431,24.756235122680664,17.777999877929688,12.785337448120117
scene13_traj2_2__000052,0.055633045732975006,0.08922354131937027,0.5011287331581116,0.47142595052719116,0.7541369795799255,17.792158126831055,12.823385238647461,0.055633045732975006,0.08922354131937027,24.745729446411133,17.792158126831055,12.823385238647461
scene13_traj2_2__000053,0.05615201219916344,0.0897173210978508,0.5010625123977661,0.4700072705745697,0.7530912756919861,17.62888526916504,12.554596900939941,0.05615201219916344,0.0897173210978508,24.73455047607422,17.62888526916504,12.554596900939941
scene13_traj2_2__000054,0.05462723597884178,0.08727584034204483,0.4978492558002472,0.4673425555229187,0.7484311461448669,17.316791534423828,12.28416633605957,0.05462723597884178,0.08727584034204483,24.564525604248047,17.316791534423828,12.28416633605957
scene13_traj2_2__000055,0.05575351417064667,0.08912429958581924,0.4915093183517456,0.4624306559562683,0.7397210597991943,16.827970504760742,11.819422721862793,0.05575351417064667,0.08912429958581924,24.236831665039062,16.827970504760742,11.819422721862793
scene13_traj2_2__000056,0.054487381130456924,0.08641867339611053,0.49002084136009216,0.4574413299560547,0.735287606716156,16.753755569458008,11.742593765258789,0.054487381130456924,0.08641867339611053,24.08185577392578,16.753755569458008,11.742593765258789
scene13_traj2_2__000057,0.055092427879571915,0.08737999945878983,0.4900211691856384,0.4574131965637207,0.7352346777915955,16.74989128112793,11.866484642028809,0.055092427879571915,0.08737999945878983,24.065420150756836,16.74989128112793,11.866484642028809
scene13_traj2_2__000058,0.054522804915905,0.08585982024669647,0.4894222617149353,0.45818865299224854,0.7351089119911194,16.74053382873535,11.697525978088379,0.054522804915905,0.08585982024669647,24.097867965698242,16.74053382873535,11.697525978088379
scene13_traj2_2__000059,0.05409637838602066,0.08453851193189621,0.4891093373298645,0.458822637796402,0.7354077100753784,16.78525733947754,11.791471481323242,0.05409637838602066,0.08453851193189621,24.1098690032959,16.78525733947754,11.791471481323242
scene13_traj2_2__000060,0.05326492339372635,0.08333656936883926,0.4869949221611023,0.457903653383255,0.7335332036018372,16.65388298034668,11.633687019348145,0.05326492339372635,0.08333656936883926,24.027132034301758,16.65388298034668,11.633687019348145
scene13_traj2_2__000061,0.05287119373679161,0.0825553759932518,0.4824778437614441,0.45388010144233704,0.7266029119491577,16.30609130859375,11.42907428741455,0.05287119373679161,0.0825553759932518,23.784626007080078,16.30609130859375,11.42907428741455
scene13_traj2_2__000062,0.05270324647426605,0.08230703324079514,0.4825483560562134,0.4542391300201416,0.7271773815155029,16.34880828857422,11.412298202514648,0.05270324647426605,0.08230703324079514,23.815053939819336,16.34880828857422,11.412298202514648
scene13_traj2_2__000063,0.05196690931916237,0.08108015358448029,0.48114684224128723,0.4518072009086609,0.7243237495422363,16.07589340209961,11.144001960754395,0.05196690931916237,0.08108015358448029,23.70179557800293,16.07589340209961,11.144001960754395
scene13_traj2_2__000064,0.05154554918408394,0.08023746311664581,0.4805319607257843,0.45114392042160034,0.7225799560546875,15.719805717468262,10.790053367614746,0.05154554918408394,0.08023746311664581,23.639423370361328,15.719805717468262,10.790053367614746
scene13_traj2_2__000065,0.05116309970617294,0.07955598831176758,0.4784938097000122,0.4501815736293793,0.7208464741706848,15.449518203735352,10.510273933410645,0.05116309970617294,0.07955598831176758,23.59402084350586,15.449518203735352,10.510273933410645
scene13_traj2_2__000066,0.05137579143047333,0.07978413999080658,0.4811856150627136,0.4500630497932434,0.7223443984985352,15.510318756103516,10.598523139953613,0.05137579143047333,0.07978413999080658,23.64398765563965,15.510318756103516,10.598523139953613
scene13_traj2_2__000067,0.05064329132437706,0.07832317799329758,0.4756300151348114,0.444281667470932,0.7138298749923706,15.121532440185547,10.254780769348145,0.05064329132437706,0.07832317799329758,23.345211029052734,15.121532440185547,10.254780769348145
scene13_traj2_2__000068,0.050299882888793945,0.07736457884311676,0.4763024151325226,0.4478728473186493,0.7170066833496094,15.160761833190918,10.190807342529297,0.050299882888793945,0.07736457884311676,23.4724063873291,15.160761833190918,10.190807342529297
scene13_traj2_2__000069,0.05109824985265732,0.07794426381587982,0.47295933961868286,0.44902846217155457,0.7152147889137268,15.314844131469727,10.486257553100586,0.05109824985265732,0.07794426381587982,23.37982940673828,15.314844131469727,10.486257553100586
scene13_traj2_2__000070,0.050675421953201294,0.0770859569311142,0.47711262106895447,0.45797017216682434,0.7243439555168152,15.833907127380371,11.021749496459961,0.050675421953201294,0.0770859569311142,23.698427200317383,15.833907127380371,11.021749496459961
scene13_traj2_2__000071,0.05114588141441345,0.07774066925048828,0.4780714213848114,0.4567452669143677,0.7240512371063232,15.839723587036133,10.928915023803711,0.05114588141441345,0.07774066925048828,23.68954849243164,15.839723587036133,10.928915023803711
scene13_traj2_2__000072,0.051263317465782166,0.07795297354459763,0.4742075502872467,0.46061384677886963,0.7237670421600342,15.639134407043457,10.675378799438477,0.051263317465782166,0.07795297354459763,23.72563362121582,15.639134407043457,10.675378799438477
